ID,ISC_ID,SITE,LAT,LON,AZI,TYPE,DEPTH,QUALITY,REGIME,LOCALITY,COUNTRY,DATE,TIME,NUMBER,SD,TOT_LEN,VENT,TOP,BOT,ANISOTROPY,METHOD,S1AZ,S1PL,S2AZ,S2PL,S3AZ,S3PL,MAG_TYPE,EQ_MAG,CRUST,REF1,REF2,REF3,REF4,REF5,REF6,COMMENT,PLATE,DIST
wsm160374,612296353.0,,38.78,20.47,175,FMS,17.0,C,NF,,Sea,21/11/2015,41:57.7,,,,,,,,,335.0,63.0,355.0,26.0,261.0,8.0,Mw,4.7,True,ISCXXX,,,,,,,EU,34.0
wsm160376,608129929.0,,38.6,20.59,67,FMS,9.5,C,SS,,Sea,21/11/2015,58:26.4,,,,,,,,,67.0,19.0,313.0,49.0,171.0,34.0,Mw,4.1,True,ISCXXX,,,,,,,EU,20.0
wsm160441,612296358.0,,38.76,20.45,999,FMS,10.0,E,U,,Sea,24/11/2015,39:11.2,,,,,,,,,233.0,23.0,178.0,54.0,311.0,26.0,Mw,4.3,True,ISCXXX,,,,,,,EU,32.0
wsm160530,608616775.0,,38.82,37.75,26,FMS,20.2,C,SS,,Turkey,29/11/2015,28:11.8,,,,,,,,,206.0,0.0,116.0,64.0,116.0,26.0,Mw,5.1,True,ISCXXX,,,,,,,AT,94.0
wsm160599,611838454.0,,39.27,40.13,178,FMS,20.7,C,SS,,Turkey,02/12/2015,27:10.3,,,,,,,,,357.0,31.0,359.0,59.0,268.0,1.0,Mw,5.4,True,ISCXXX,,,,,,,AT,31.0
wsm160637,612127462.0,,39.26,40.22,91,FMS,24.0,C,SS,,Turkey,04/12/2015,37:40.8,,,,,,,,,276.0,30.0,257.0,59.0,181.0,8.0,Mw,4.4,True,ISCXXX,,,,,,,AT,25.0
wsm160651,608081675.0,,42.43,15.21,114,FMS,10.0,C,TF,,Sea,06/12/2015,22:49.5,,,,,,,,,114.0,5.0,23.0,13.0,43.0,76.0,Mw,4.3,True,ISCXXX,,,,,,,EU,412.0
wsm160654,608081684.0,,42.34,15.08,119,FMS,10.0,C,TF,,Sea,06/12/2015,28:15.9,,,,,,,,,119.0,6.0,26.0,23.0,223.0,66.0,Mw,4.4,True,ISCXXX,,,,,,,EU,400.0
wsm160659,608081712.0,,42.34,15.22,115,FMS,4.0,C,TF,,Sea,06/12/2015,24:39.1,,,,,,,,,115.0,19.0,22.0,9.0,268.0,69.0,Mw,4.4,True,ISCXXX,,,,,,,EU,402.0
wsm160694,608084656.0,,39.16,40.31,66,FMS,11.0,C,NF,,Turkey,07/12/2015,27:20.2,,,,,,,,,121.0,55.0,246.0,22.0,168.0,26.0,Mw,4.5,True,ISCXXX,,,,,,,AT,28.0
wsm160720,608094704.0,,38.88,37.92,20,FMS,22.8,C,SS,,Turkey,09/12/2015,03:37.8,,,,,,,,,202.0,18.0,181.0,71.0,110.0,6.0,Mw,4.5,True,ISCXXX,,,,,,,AT,93.0
wsm160762,608105919.0,,37.8,21.06,88,FMS,17.0,C,SS,,Sea,12/12/2015,34:45.8,,,,,,,,,85.0,22.0,287.0,66.0,178.0,8.0,Mw,4.5,True,ISCXXX,,,,,,,AS,67.0
wsm160803,611838510.0,,39.04,20.55,55,FMS,16.0,C,SS,,Sea,14/12/2015,13:25.9,,,,,,,,,229.0,23.0,267.0,62.0,145.0,16.0,Mw,4.3,True,ISCXXX,,,,,,,EU,64.0
wsm160882,608114806.0,,38.35,13.58,138,FMS,10.0,C,TF,,Sea,20/12/2015,46:06.3,,,,,,,,,138.0,27.0,53.0,10.0,342.0,61.0,Mw,4.4,True,ISCXXX,,,,,,,AF,37.0
wsm160910,611261187.0,,37.77,15.47,140,FMS,20.4,C,TF,,Sea,22/12/2015,13:39.1,,,,,,,,,140.0,11.0,55.0,24.0,27.0,63.0,Mw,3.4,True,ISCXXX,,,,,,,EU,14.0
wsm160911,611261196.0,,37.78,15.43,138,FMS,22.6,C,TF,,Sea,22/12/2015,35:09.9,,,,,,,,,138.0,20.0,50.0,5.0,332.0,69.0,Mw,3.4,True,ISCXXX,,,,,,,EU,12.0
wsm160985,612384409.0,,35.44,27.46,7,FMS,32.8,C,SS,,Sea,26/12/2015,00:53.6,,,,,,,,,187.0,12.0,119.0,60.0,271.0,27.0,Mw,5.2,True,ISCXXX,,,,,,,AS,83.0
wsm161039,608126869.0,,37.42,19.89,62,FMS,10.0,C,SS,,Sea,29/12/2015,15:54.8,,,,,,,,,250.0,31.0,222.0,55.0,152.0,13.0,Mw,4.0,True,ISCXXX,,,,,,,AF,55.0
wsm161089,608135466.0,,40.05,30.53,999,FMS,10.0,E,U,,Turkey,01/01/2016,11:18.1,,,,,,,,,27.0,54.0,291.0,5.0,197.0,36.0,Mw,4.2,True,ISCXXX,,,,,,,AT,65.0
wsm161108,608135712.0,,36.46,12.03,134,FMS,10.0,C,SS,,Sea,02/01/2016,36:27.4,,,,,,,,,313.0,9.0,348.0,79.0,224.0,6.0,Mw,4.2,True,ISCXXX,,,,,,,AF,245.0
wsm161129,611068875.0,,38.3,20.2,61,FMS,10.0,C,SS,,Sea,04/01/2016,21:52.4,,,,,,,,,241.0,17.0,127.0,53.0,341.0,32.0,Mw,4.2,True,ISCXXX,,,,,,,EU,22.0
wsm161199,611838618.0,,42.89,18.42,15,FMS,29.1,C,TF,,Bosnia and Herzegovina,08/01/2016,07:43.2,,,,,,,,,195.0,14.0,107.0,5.0,36.0,75.0,Mw,4.5,True,ISCXXX,,,,,,,EU,416.0
wsm161247,608278867.0,,39.72,34.33,142,FMS,21.2,C,SS,,Turkey,10/01/2016,40:53.2,,,,,,,,,143.0,12.0,126.0,77.0,52.0,4.0,Mw,5.0,True,ISCXXX,,,,,,,AT,160.0
wsm161302,608169766.0,,36.14,14.67,128,FMS,27.3,C,SS,,Sea,13/01/2016,01:34.2,,,,,,,,,307.0,4.0,197.0,78.0,38.0,11.0,Mw,4.2,True,ISCXXX,,,,,,,AF,148.0
wsm161384,608172871.0,,41.53,14.61,120,FMS,10.7,C,NF,,Italy,17/01/2016,09:23.6,,,,,,,,,347.0,79.0,300.0,7.0,211.0,8.0,Mw,3.6,True,ISCXXX,,,,,,,EU,308.0
wsm161516,608288779.0,,38.35,21.91,80,FMS,3.0,C,NF,,Sea,26/01/2016,03:02.6,,,,,,,,,119.0,54.0,260.0,30.0,181.0,19.0,Mw,3.8,True,ISCXXX,,,,,,,AS,22.0
wsm161692,609282199.0,,36.99,14.86,149,FMS,4.6,C,SS,,Italy,07/02/2016,41:59.1,,,,,,,,,147.0,8.0,17.0,77.0,239.0,10.0,Mw,3.3,True,ISCXXX,,,,,,,AF,60.0
wsm161716,611838811.0,,36.83,14.94,999,FMS,10.0,E,U,,Italy,08/02/2016,35:45.2,,,,,,,,,135.0,31.0,14.0,41.0,68.0,34.0,Mw,4.5,True,ISCXXX,,,,,,,AF,69.0
wsm161815,608330992.0,,43.05,17.42,177,FMS,24.9,C,TF,,Croatia,14/02/2016,51:31.1,,,,,,,,,177.0,14.0,91.0,16.0,47.0,69.0,Mw,4.1,True,ISCXXX,,,,,,,EU,434.0
wsm161847,608484777.0,,38.39,21.9,81,FMS,5.0,C,NS,,Greece,16/02/2016,53:24.0,,,,,,,,,268.0,48.0,255.0,41.0,171.0,6.0,Mw,3.7,True,ISCXXX,,,,,,,EU,23.0
wsm162142,608462134.0,,43.41,11.17,126,FMS,8.4,C,TS,,Italy,04/03/2016,51:19.2,,,,,,,,,306.0,8.0,224.0,45.0,28.0,44.0,Mw,3.5,True,ISCXXX,,,,,,,EU,482.0
wsm162163,608461165.0,,40.75,21.24,66,FMS,4.0,C,NF,,Greece,06/03/2016,11:49.8,,,,,,,,,358.0,65.0,246.0,10.0,152.0,23.0,Mw,3.9,True,ISCXXX,,,,,,,EU,245.0
wsm162169,608461307.0,,38.27,16.73,113,FMS,27.3,C,SS,,Sea,06/03/2016,12:40.6,,,,,,,,,293.0,19.0,228.0,51.0,10.0,33.0,Mw,4.1,True,ISCXXX,,,,,,,EU,83.0
wsm162180,608461496.0,,35.14,23.52,176,FMS,8.0,C,SS,,Sea,06/03/2016,18:15.5,,,,,,,,,345.0,34.0,18.0,52.0,266.0,16.0,Mw,3.9,True,ISCXXX,,,,,,,AS,20.0
wsm162289,608483861.0,,44.41,7.29,107,FMS,8.9,C,TF,,Italy,14/03/2016,36:11.1,,,,,,,,,287.0,19.0,202.0,15.0,327.0,65.0,Mw,3.5,True,ISCXXX,,,,,,,EU,670.0
wsm162441,608501920.0,,36.01,29.62,178,FMS,10.0,C,SS,,Sea,24/03/2016,22:18.8,,,,,,,,,2.0,33.0,348.0,56.0,268.0,7.0,Mw,4.3,True,ISCXXX,,,,,,,AT,38.0
wsm162476,608505288.0,,41.29,19.3,51,FMS,19.6,C,TS,,Sea,27/03/2016,09:33.2,,,,,,,,,231.0,1.0,143.0,47.0,140.0,43.0,Mw,4.2,True,ISCXXX,,,,,,,EU,262.0
wsm162505,609247552.0,,37.25,19.96,44,FMS,17.0,C,TF,,Sea,29/03/2016,05:32.5,,,,,,,,,224.0,28.0,129.0,10.0,202.0,60.0,Mw,5.4,True,ISCXXX,,,,,,,AF,69.0
wsm162557,608518166.0,,37.65,19.83,77,FMS,15.3,C,TF,,Sea,31/03/2016,38:42.5,,,,,,,,,257.0,9.0,168.0,3.0,277.0,80.0,Mw,4.0,True,ISCXXX,,,,,,,AF,32.0
wsm162592,608531823.0,,34.1,25.58,176,FMS,17.6,C,TF,,Sea,03/04/2016,46:15.5,,,,,,,,,176.0,9.0,87.0,6.0,209.0,80.0,Mw,4.9,True,ISCXXX,,,,,,,AF,17.0
wsm162733,608545768.0,,38.22,20.3,999,FMS,14.7,E,U,,Sea,11/04/2016,53:48.5,,,,,,,,,68.0,43.0,321.0,18.0,214.0,42.0,Mw,4.4,True,ISCXXX,,,,,,,EU,12.0
wsm163025,608556995.0,,37.81,23.48,79,FMS,6.0,C,NF,,Sea,17/04/2016,54:48.2,,,,,,,,,88.0,76.0,259.0,14.0,169.0,2.0,Mw,3.8,True,ISCXXX,,,,,,,AS,84.0
wsm163045,613407262.0,,42.55,26.19,999,FMS,14.3,E,U,,Bulgaria,18/04/2016,46:16.5,,,,,,,,,299.0,31.0,253.0,50.0,194.0,23.0,Mw,4.3,True,ISCXXX,,,,,,,EU,215.0
wsm163347,608608659.0,,46.08,-1.2,132,FMS,9.0,C,SS,,Sea,28/04/2016,46:50.1,,,,,,,,,136.0,20.0,289.0,67.0,222.0,9.0,Mw,3.9,True,ISCXXX,,,,,,,EU,1096.0
wsm163579,608639586.0,,38.85,23.62,110,FMS,16.0,C,SS,,Sea,09/05/2016,29:20.4,,,,,,,,,299.0,34.0,271.0,53.0,200.0,14.0,Mw,3.7,True,ISCXXX,,,,,,,AS,37.0
wsm163699,611829782.0,,36.7,22.91,167,FMS,8.0,C,NF,,Greece,15/05/2016,27:30.2,,,,,,,,,28.0,54.0,347.0,29.0,268.0,20.0,Mw,4.3,True,ISCXXX,,,,,,,AS,117.0
wsm163705,611829796.0,,28.45,34.58,999,FMS,15.0,E,U,,Sea,16/05/2016,45:59.8,,,,,,,,,339.0,31.0,293.0,50.0,234.0,23.0,Mw,5.3,True,ISCXXX,,,,,,,AR,15.0
wsm163788,608805668.0,,39.27,22.93,112,FMS,16.0,C,NF,,Sea,20/05/2016,45:35.4,,,,,,,,,260.0,66.0,292.0,21.0,198.0,12.0,Mw,4.1,True,ISCXXX,,,,,,,EU,43.0
wsm163809,608816400.0,,38.18,21.86,45,FMS,11.1,C,NF,,Greece,21/05/2016,05:19.3,,,,,,,,,266.0,82.0,225.0,6.0,136.0,5.0,Mw,4.0,True,ISCXXX,,,,,,,AS,33.0
wsm163810,612185238.0,,41.26,21.0,26,FMS,24.0,C,NS,,North Macedonia,21/05/2016,33:08.9,,,,,,,,,25.0,46.0,26.0,44.0,296.0,1.0,Mw,4.6,True,ISCXXX,,,,,,,EU,291.0
wsm163812,609441818.0,,41.11,20.98,15,FMS,23.3,C,NF,,North Macedonia,21/05/2016,41:29.2,,,,,,,,,68.0,61.0,195.0,19.0,113.0,22.0,Mw,4.9,True,ISCXXX,,,,,,,EU,283.0
wsm163816,608816404.0,,41.2,21.09,999,FMS,23.0,E,U,,North Macedonia,21/05/2016,16:37.8,,,,,,,,,249.0,32.0,181.0,31.0,304.0,43.0,Mw,4.2,True,ISCXXX,,,,,,,EU,281.0
wsm163826,608816429.0,,38.6,22.87,90,FMS,18.0,C,SS,,Greece,22/05/2016,25:27.8,,,,,,,,,270.0,2.0,174.0,67.0,1.0,23.0,Mw,4.0,True,ISCXXX,,,,,,,EU,7.0
wsm163828,608816431.0,,41.67,23.29,999,FMS,18.0,E,U,,Bulgaria,22/05/2016,58:31.9,,,,,,,,,83.0,33.0,217.0,47.0,156.0,25.0,Mw,4.3,True,ISCXXX,,,,,,,EU,204.0
wsm163871,611461965.0,,34.92,26.28,999,FMS,16.0,E,U,,Sea,25/05/2016,36:15.5,,,,,,,,,63.0,49.0,339.0,6.0,254.0,41.0,Mw,5.7,True,ISCXXX,,,,,,,AS,82.0
wsm163879,608821456.0,,36.77,15.81,100,FMS,22.5,C,TF,,Sea,25/05/2016,10:34.3,,,,,,,,,280.0,19.0,180.0,25.0,43.0,58.0,Mw,4.1,True,ISCXXX,,,,,,,AF,56.0
wsm163960,611829885.0,,42.71,11.96,117,FMS,8.0,C,NF,,Italy,30/05/2016,24:20.5,,,,,,,,,316.0,78.0,297.0,11.0,208.0,4.0,Mw,4.3,True,ISCXXX,,,,,,,EU,407.0
wsm164011,608900630.0,,36.55,11.09,140,FMS,10.0,C,SS,,Sea,02/06/2016,49:12.1,,,,,,,,,140.0,11.0,74.0,65.0,225.0,23.0,Mw,4.4,True,ISCXXX,,,,,,,AF,242.0
wsm164031,609347468.0,,36.07,13.04,150,FMS,12.2,C,NS,,Sea,03/06/2016,59:54.5,,,,,,,,,169.0,47.0,136.0,38.0,60.0,17.0,Mw,4.1,True,ISCXXX,,,,,,,AF,252.0
wsm164108,608992687.0,,40.26,29.15,75,FMS,10.0,C,NF,,Turkey,07/06/2016,04:09:47,,,,,,,,,90.0,63.0,255.0,26.0,168.0,6.0,Mw,4.5,True,ISCXXX,,,,,,,AT,48.0
wsm164152,611829939.0,,44.46,21.62,84,FMS,6.0,C,NS,,Serbia,09/06/2016,05:40.1,,,,,,,,,260.0,47.0,268.0,42.0,174.0,4.0,Mw,4.2,True,ISCXXX,,,,,,,EU,542.0
wsm164202,609249913.0,,39.23,23.73,92,FMS,14.0,C,SS,,Sea,11/06/2016,29:46.6,,,,,,,,,272.0,5.0,174.0,58.0,5.0,32.0,Mw,4.1,True,ISCXXX,,,,,,,AS,24.0
wsm164406,609060525.0,,44.17,9.91,137,FMS,10.0,C,NF,,Italy,23/06/2016,38:01.5,,,,,,,,,259.0,55.0,317.0,20.0,216.0,27.0,Mw,4.2,True,ISCXXX,,,,,,,EU,576.0
wsm164435,609062041.0,,43.49,13.44,139,FMS,28.8,C,SS,,Italy,25/06/2016,12:53.0,,,,,,,,,139.0,9.0,35.0,57.0,55.0,32.0,Mw,3.2,True,ISCXXX,,,,,,,EU,518.0
wsm164440,611830011.0,,40.66,29.25,138,FMS,16.5,C,SS,,Sea,25/06/2016,40:14.8,,,,,,,,,137.0,11.0,149.0,79.0,48.0,2.0,Mw,4.2,True,ISCXXX,,,,,,,AT,19.0
wsm164495,609064340.0,,41.32,14.02,143,FMS,5.2,C,NF,,Italy,28/06/2016,33:43.1,,,,,,,,,211.0,77.0,323.0,5.0,234.0,12.0,Mw,3.6,True,ISCXXX,,,,,,,EU,287.0
wsm164770,611830130.0,,36.08,30.85,999,FMS,33.3,E,U,,Sea,13/07/2016,36:10.1,,,,,,,,,71.0,29.0,312.0,42.0,184.0,35.0,Mw,4.4,True,ISCXXX,,,,,,,AT,118.0
wsm164971,609375123.0,,34.79,38.03,999,FMS,10.0,E,U,,Syrian Arab Republic,24/07/2016,20:33:48,,,,,,,,,183.0,23.0,70.0,42.0,113.0,39.0,Mw,4.2,True,ISCXXX,,,,,,,AR,159.0
wsm165048,611830239.0,,35.27,39.11,999,FMS,18.5,E,U,,Syrian Arab Republic,28/07/2016,13:33.6,,,,,,,,,224.0,22.0,164.0,51.0,121.0,30.0,Mw,4.7,True,ISCXXX,,,,,,,AR,246.0
wsm165072,611830257.0,,35.23,22.98,999,FMS,16.2,E,U,,Sea,30/07/2016,17:26:25,,,,,,,,,211.0,41.0,118.0,3.0,205.0,49.0,Mw,5.3,True,ISCXXX,,,,,,,AF,25.0
wsm165075,609265020.0,,44.89,7.37,3,FMS,15.1,C,NF,,Italy,30/07/2016,21:45.2,,,,,,,,,184.0,70.0,183.0,20.0,93.0,0.0,Mw,4.0,True,ISCXXX,,,,,,,EU,715.0
wsm165180,611830309.0,,47.06,37.59,148,FMS,17.7,C,SS,,Sea,07/08/2016,15:09.3,,,,,,,,,145.0,11.0,18.0,73.0,238.0,13.0,Mw,4.6,True,ISCXXX,,,,,,,EU,694.0
wsm165205,609295375.0,,41.78,14.88,124,FMS,21.4,C,SS,,Italy,09/08/2016,52:53.7,,,,,,,,,311.0,24.0,276.0,61.0,214.0,15.0,Mw,3.5,True,ISCXXX,,,,,,,EU,337.0
wsm165495,611462212.0,,42.64,13.22,154,FMS,12.0,C,NF,,Italy,24/08/2016,36:36.1,,,,,,,,,105.0,80.0,334.0,7.0,243.0,7.0,Mw,6.2,True,ISCXXX,,,,,,,EU,422.0
wsm165498,609470050.0,,42.6,13.28,138,FMS,7.7,C,NF,,Italy,24/08/2016,56:00.6,,,,,,,,,159.0,60.0,318.0,28.0,233.0,9.0,Mw,4.3,True,ISCXXX,,,,,,,EU,420.0
wsm165503,611568211.0,,42.68,13.15,144,FMS,12.0,C,NF,,Italy,24/08/2016,33:32.3,,,,,,,,,120.0,75.0,324.0,14.0,233.0,6.0,Mw,5.6,True,ISCXXX,,,,,,,EU,425.0
wsm165507,613916301.0,,42.82,13.1,140,FMS,4.0,C,NF,,Italy,24/08/2016,59:35.9,,,,,,,,,3.0,77.0,320.0,10.0,231.0,9.0,Mw,4.1,True,ISCXXX,,,,,,,EU,438.0
wsm165508,609377146.0,,42.62,13.25,149,FMS,10.6,C,NF,,Italy,24/08/2016,08:10.9,,,,,,,,,72.0,70.0,329.0,5.0,237.0,19.0,Mw,3.7,True,ISCXXX,,,,,,,EU,421.0
wsm165509,609377953.0,,42.76,13.14,177,FMS,7.8,C,NF,,Italy,24/08/2016,17:59.1,,,,,,,,,51.0,70.0,357.0,12.0,271.0,16.0,Mw,3.6,True,ISCXXX,,,,,,,EU,433.0
wsm165511,613916358.0,,42.63,13.23,153,FMS,8.0,C,NF,,Italy,24/08/2016,40:11.5,,,,,,,,,30.0,60.0,333.0,17.0,251.0,23.0,Mw,4.2,True,ISCXXX,,,,,,,EU,421.0
wsm165513,611830427.0,,42.78,13.03,168,FMS,8.0,C,NF,,Italy,24/08/2016,06:52.2,,,,,,,,,274.0,79.0,348.0,3.0,258.0,11.0,Mw,4.5,True,ISCXXX,,,,,,,EU,432.0
wsm165515,611069072.0,,42.64,13.24,164,FMS,9.7,C,NF,,Italy,24/08/2016,25:58.9,,,,,,,,,86.0,76.0,344.0,3.0,253.0,14.0,Mw,3.4,True,ISCXXX,,,,,,,EU,423.0
wsm165517,614555294.0,,42.62,13.21,147,FMS,9.8,C,NF,,Italy,24/08/2016,33:09.8,,,,,,,,,31.0,86.0,327.0,2.0,237.0,4.0,Mw,3.4,True,ISCXXX,,,,,,,EU,420.0
wsm165518,609377975.0,,42.63,13.22,156,FMS,9.5,C,NF,,Italy,24/08/2016,38:09.8,,,,,,,,,53.0,67.0,336.0,5.0,248.0,23.0,Mw,3.4,True,ISCXXX,,,,,,,EU,421.0
wsm165519,609377976.0,,42.73,13.18,144,FMS,8.3,C,NF,,Italy,24/08/2016,44:38.9,,,,,,,,,297.0,73.0,324.0,15.0,232.0,7.0,Mw,3.5,True,ISCXXX,,,,,,,EU,431.0
wsm165520,609377156.0,,42.85,13.04,118,FMS,7.6,C,NF,,Italy,24/08/2016,57:37.2,,,,,,,,,124.0,76.0,298.0,14.0,208.0,1.0,Mw,3.5,True,ISCXXX,,,,,,,EU,440.0
wsm165521,609377981.0,,42.46,13.29,151,FMS,9.6,C,NF,,Italy,24/08/2016,02:24.6,,,,,,,,,154.0,78.0,331.0,12.0,241.0,1.0,Mw,3.4,True,ISCXXX,,,,,,,EU,405.0
wsm165522,609377986.0,,42.66,13.19,164,FMS,9.6,C,NF,,Italy,24/08/2016,31:32.1,,,,,,,,,309.0,68.0,344.0,18.0,250.0,12.0,Mw,3.3,True,ISCXXX,,,,,,,EU,424.0
wsm165523,609377987.0,,42.8,13.14,999,FMS,7.3,E,U,,Italy,24/08/2016,36:19.1,,,,,,,,,39.0,47.0,342.0,27.0,270.0,30.0,Mw,3.3,True,ISCXXX,,,,,,,EU,437.0
wsm165524,609378000.0,,42.8,13.19,167,FMS,8.8,C,NF,,Italy,24/08/2016,54:54.3,,,,,,,,,354.0,54.0,347.0,36.0,259.0,4.0,Mw,3.2,True,ISCXXX,,,,,,,EU,438.0
wsm165525,610962204.0,,42.78,13.16,154,FMS,9.4,C,NF,,Italy,24/08/2016,10:55.4,,,,,,,,,98.0,61.0,334.0,17.0,236.0,23.0,Mw,3.2,True,ISCXXX,,,,,,,EU,435.0
wsm165526,609378025.0,,42.81,13.19,10,FMS,9.5,C,SS,,Italy,24/08/2016,31:43.3,,,,,,,,,185.0,16.0,55.0,66.0,100.0,17.0,Mw,3.4,True,ISCXXX,,,,,,,EU,439.0
wsm165534,611830423.0,,42.89,13.08,133,FMS,4.0,C,NF,,Italy,24/08/2016,11:50:32,,,,,,,,,20.0,69.0,313.0,9.0,226.0,19.0,Mw,4.6,True,ISCXXX,,,,,,,EU,445.0
wsm165537,609378056.0,,42.8,13.24,6,FMS,8.3,C,NF,,Italy,24/08/2016,02:20.8,,,,,,,,,354.0,61.0,6.0,28.0,273.0,5.0,Mw,3.8,True,ISCXXX,,,,,,,EU,440.0
wsm165539,613500603.0,,42.72,13.19,165,FMS,8.0,C,NF,,Italy,24/08/2016,46:11.1,,,,,,,,,64.0,73.0,345.0,3.0,256.0,17.0,Mw,4.3,True,ISCXXX,,,,,,,EU,430.0
wsm165542,609379594.0,,42.78,13.15,154,FMS,8.7,C,NF,,Italy,24/08/2016,21:36.1,,,,,,,,,352.0,66.0,334.0,22.0,247.0,7.0,Mw,3.3,True,ISCXXX,,,,,,,EU,435.0
wsm165544,609379613.0,,42.67,13.14,154,FMS,8.0,C,NF,,Italy,24/08/2016,22:06.7,,,,,,,,,35.0,63.0,334.0,14.0,250.0,23.0,Mw,4.1,True,ISCXXX,,,,,,,EU,423.0
wsm165548,609379634.0,,42.8,13.2,170,FMS,5.0,C,NF,,Italy,25/08/2016,17:18.7,,,,,,,,,42.0,70.0,350.0,12.0,263.0,15.0,Mw,4.4,True,ISCXXX,,,,,,,EU,439.0
wsm165550,609381380.0,,42.69,13.23,176,FMS,10.2,C,NF,,Italy,25/08/2016,12:11.8,,,,,,,,,333.0,85.0,356.0,4.0,266.0,2.0,Mw,3.3,True,ISCXXX,,,,,,,EU,428.0
wsm165551,609379637.0,,42.63,13.33,144,FMS,8.2,C,NF,,Italy,25/08/2016,51:40.2,,,,,,,,,230.0,75.0,324.0,1.0,234.0,15.0,Mw,3.8,True,ISCXXX,,,,,,,EU,424.0
wsm165556,609381410.0,,42.4,13.12,141,FMS,17.5,C,NF,,Italy,25/08/2016,36:05.7,,,,,,,,,167.0,65.0,321.0,23.0,235.0,10.0,Mw,4.7,True,ISCXXX,,,,,,,EU,394.0
wsm165564,609387215.0,,42.59,13.29,144,FMS,10.4,C,NF,,Italy,25/08/2016,40:45.0,,,,,,,,,154.0,55.0,324.0,35.0,237.0,5.0,Mw,3.4,True,ISCXXX,,,,,,,EU,419.0
wsm165566,609384104.0,,42.66,13.28,152,FMS,8.3,C,NF,,Italy,26/08/2016,04:09.2,,,,,,,,,224.0,76.0,332.0,4.0,243.0,13.0,Mw,3.6,True,ISCXXX,,,,,,,EU,426.0
wsm165570,609385029.0,,42.52,13.24,142,FMS,12.0,C,NF,,Italy,26/08/2016,28:28.1,,,,,,,,,126.0,79.0,322.0,10.0,232.0,3.0,Mw,4.9,True,ISCXXX,,,,,,,EU,410.0
wsm165573,609387228.0,,42.75,13.21,29,FMS,9.8,C,TF,,Italy,26/08/2016,17:05.3,,,,,,,,,209.0,24.0,122.0,7.0,229.0,65.0,Mw,3.2,True,ISCXXX,,,,,,,EU,434.0
wsm165574,609387229.0,,42.77,13.15,172,FMS,8.5,C,NF,,Italy,26/08/2016,32:52.3,,,,,,,,,36.0,54.0,352.0,27.0,274.0,21.0,Mw,3.3,True,ISCXXX,,,,,,,EU,434.0
wsm165583,609385987.0,,42.69,13.16,139,FMS,10.8,C,NF,,Italy,26/08/2016,05:29.2,,,,,,,,,43.0,73.0,319.0,2.0,230.0,17.0,Mw,3.5,True,ISCXXX,,,,,,,EU,426.0
wsm165588,611069080.0,,42.84,13.24,155,FMS,8.9,C,NF,,Italy,27/08/2016,26:39.8,,,,,,,,,291.0,78.0,335.0,9.0,244.0,8.0,Mw,3.7,True,ISCXXX,,,,,,,EU,444.0
wsm165591,611069082.0,,42.83,13.16,171,FMS,4.0,C,NF,,Italy,27/08/2016,02:51:00,,,,,,,,,318.0,67.0,351.0,20.0,257.0,11.0,Mw,4.1,True,ISCXXX,,,,,,,EU,441.0
wsm165595,609387256.0,,42.55,13.31,137,FMS,16.3,C,NF,,Italy,27/08/2016,20:30.2,,,,,,,,,130.0,71.0,317.0,19.0,227.0,2.0,Mw,3.2,True,ISCXXX,,,,,,,EU,415.0
wsm165599,609386473.0,,42.85,13.24,159,FMS,8.4,C,NF,,Italy,27/08/2016,40:14.2,,,,,,,,,306.0,59.0,339.0,27.0,242.0,15.0,Mw,3.5,True,ISCXXX,,,,,,,EU,445.0
wsm165612,609386741.0,,42.72,13.2,152,FMS,11.2,C,NF,,Italy,28/08/2016,37:19.8,,,,,,,,,22.0,75.0,332.0,10.0,244.0,11.0,Mw,3.3,True,ISCXXX,,,,,,,EU,430.0
wsm165617,609386756.0,,42.6,13.29,161,FMS,8.6,C,NF,,Italy,28/08/2016,07:33.0,,,,,,,,,222.0,72.0,341.0,9.0,253.0,15.0,Mw,3.5,True,ISCXXX,,,,,,,EU,420.0
wsm165619,609386761.0,,42.77,13.12,157,FMS,11.5,C,NF,,Italy,28/08/2016,37:39.0,,,,,,,,,109.0,82.0,337.0,6.0,246.0,6.0,Mw,3.5,True,ISCXXX,,,,,,,EU,433.0
wsm165621,609586572.0,,42.79,13.15,29,FMS,5.0,C,NF,,Italy,28/08/2016,15:55:36,,,,,,,,,278.0,81.0,209.0,3.0,119.0,8.0,Mw,4.2,True,ISCXXX,,,,,,,EU,436.0
wsm165624,609386765.0,,42.82,13.14,158,FMS,9.2,C,NF,,Italy,28/08/2016,42:01.7,,,,,,,,,95.0,83.0,338.0,3.0,248.0,6.0,Mw,3.7,True,ISCXXX,,,,,,,EU,439.0
wsm165629,611069085.0,,42.76,13.19,144,FMS,10.3,C,NF,,Italy,29/08/2016,44:25.7,,,,,,,,,153.0,72.0,324.0,17.0,235.0,3.0,Mw,3.4,True,ISCXXX,,,,,,,EU,434.0
wsm165639,609387385.0,,42.8,13.14,144,FMS,9.0,C,NF,,Italy,30/08/2016,35:55.7,,,,,,,,,129.0,56.0,324.0,33.0,229.0,7.0,Mw,3.3,True,ISCXXX,,,,,,,EU,437.0
